target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,665926,822768,680694.0,205,Andrés Giménez,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,8,Rogers Centre,69.0,3.2,Weak,2.9,4.0,7.6,4.0,4.1,6.6,3.0,77.54,6.027298699999999,135.0,7.6,4.1,4.4,1.7,Pitcher vulnerability + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,666126,824955,693433.0,206,Carlos Cortes,Athletics,Seattle Mariners,Bryan Woo,8,Sutter Health Park,100.0,3.1,Weak,1.1,3.8,7.9,3.8,5.5,6.8,3.0,84.02,15.3478637,233.0,8.2,4.1,2.0,1.4,Recent power + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,664023,824630,694973.0,207,Ian Happ,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,5,Wrigley Field,107.0,3.1,Weak,3.1,5.4,5.0,5.4,5.8,6.0,6.0,86.18,9.1962908,241.0,3.4,5.2,1.5,3.9,Weather + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686611,822685,700712.0,208,Dylan Crews,Washington Nationals,Los Angeles Angels,Walbert Ureña,5,Nationals Park,105.0,3.1,Weak,5.1,3.5,2.5,3.5,5.7,6.6,6.0,82.75999999999999,6.8972181,119.0,6.8,3.7,5.8,7.1,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,595978,823657,687570.0,209,Austin Hedges,Cleveland Guardians,Minnesota Twins,Connor Prielipp,8,Target Field,113.0,3.0,Weak,1.3,4.5,7.0,4.5,6.1,6.8,3.0,73.94,12.924516800000001,307.0,3.4,1.3,2.1,1.2,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669397,822927,693855.0,210,Nick Allen,Houston Astros,Tampa Bay Rays,Ian Seymour,9,Tropicana Field,107.0,3.0,Weak,1.5,2.6,9.9,2.6,5.8,5.8,2.0,86.53999999999999,2.485484,333.0,3.4,5.3,9.6,2.9,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691023,823009,656794.0,211,Jordan Walker,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,3,Busch Stadium,70.0,3.0,Weak,6.5,5.9,1.3,5.9,4.2,5.9,8.0,89.6,3.9146373,204.0,3.4,6.9,9.1,7.5,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,595879,824224,685299.0,212,Javier Báez,Detroit Tigers,Colorado Rockies,Tanner Gordon,9,Comerica Park,100.0,2.9,Weak,2.0,1.4,9.5,1.4,5.5,6.7,2.0,80.6,8.7613311,220.0,3.4,4.6,7.3,2.0,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,663586,824870,,213,Austin Riley,Atlanta Braves,Philadelphia Phillies,TBD,7,Truist Park,100.0,2.9,Weak,3.2,5.5,5.5,5.5,5.5,6.5,4.0,78.98,3.4175405,157.0,3.4,6.2,3.7,4.7,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,573262,824870,,214,Mike Yastrzemski,Atlanta Braves,Philadelphia Phillies,TBD,8,Truist Park,100.0,2.9,Weak,3.2,5.5,5.5,5.5,5.5,6.5,3.0,78.98,3.4175405,157.0,3.4,3.8,5.3,8.9,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,671056,823009,656794.0,215,Iván Herrera,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,2,Busch Stadium,70.0,2.8,Weak,6.7,3.7,1.3,3.7,4.2,5.9,9.0,89.6,3.9146373,204.0,5.9,2.8,4.3,6.5,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,687093,822685,674841.0,216,Vaughn Grissom,Los Angeles Angels,Washington Nationals,Andrew Alvarez,4,Nationals Park,105.0,2.8,Weak,3.8,5.4,2.8,5.4,5.7,6.6,7.0,82.75999999999999,6.8972181,119.0,3.4,5.4,2.2,2.2,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,693304,824630,605280.0,217,Nick Gonzales,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,6,Wrigley Field,107.0,2.8,Weak,4.6,2.8,3.8,2.8,5.8,6.0,5.0,86.18,9.1962908,241.0,3.4,4.4,2.7,3.7,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,621493,824955,695611.0,218,Taylor Ward,Seattle Mariners,Athletics,Gage Jump,7,Sutter Health Park,100.0,2.7,Weak,3.0,2.4,5.7,2.4,5.5,6.8,4.0,84.02,15.3478637,233.0,3.4,2.4,1.5,4.6,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,805367,823009,681517.0,219,Chase Meidroth,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,1,Busch Stadium,70.0,2.7,Weak,5.4,3.0,3.1,3.0,4.2,5.9,10.0,89.6,3.9146373,204.0,3.4,2.3,3.2,5.5,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,663538,824630,694973.0,220,Nico Hoerner,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,6,Wrigley Field,107.0,2.7,Weak,2.8,4.0,5.0,4.0,5.8,6.0,5.0,86.18,9.1962908,241.0,3.4,2.1,5.2,4.4,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,687637,822768,693686.0,221,Dylan Beavers,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,1,Rogers Centre,69.0,2.6,Weak,3.7,8.4,1.8,8.4,4.1,6.6,10.0,77.54,6.027298699999999,135.0,3.4,8.2,3.3,3.6,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691781,822685,700712.0,222,Brady House,Washington Nationals,Los Angeles Angels,Walbert Ureña,3,Nationals Park,105.0,2.6,Weak,3.8,4.7,2.5,4.7,5.7,6.6,8.0,82.75999999999999,6.8972181,119.0,3.4,8.8,7.9,7.5,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,642215,824955,695611.0,223,Weston Wilson,Seattle Mariners,Athletics,Gage Jump,9,Sutter Health Park,100.0,2.6,Weak,2.1,4.6,5.7,4.6,5.5,6.8,2.0,84.02,15.3478637,233.0,3.4,1.7,1.6,1.9,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,679845,824712,624133.0,224,Nick Loftin,Kansas City Royals,Boston Red Sox,Ranger Suarez,7,Fenway Park,92.0,2.5,Poor,4.2,6.1,2.1,6.1,5.1,6.7,4.0,73.75999999999999,9.6312505,77.0,3.4,3.9,1.8,4.6,Weather + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,647304,824955,695611.0,225,Josh Naylor,Seattle Mariners,Athletics,Gage Jump,6,Sutter Health Park,100.0,2.5,Poor,2.3,2.5,5.7,2.5,5.5,6.8,5.0,84.02,15.3478637,233.0,3.4,1.7,9.3,2.4,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,702616,822768,693686.0,226,Jackson Holliday,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,3,Rogers Centre,69.0,2.5,Poor,5.5,3.9,1.8,3.9,4.1,6.6,8.0,77.54,6.027298699999999,135.0,3.4,4.3,5.7,2.6,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,694212,822768,693686.0,227,Samuel Basallo,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,6,Rogers Centre,69.0,2.4,Poor,4.3,7.9,1.8,7.9,4.1,6.6,5.0,77.54,6.027298699999999,135.0,3.4,8.6,4.9,5.8,Pitch-type matchup + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,804606,824630,605280.0,228,Konnor Griffin,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,1,Wrigley Field,107.0,2.4,Poor,3.5,2.0,3.8,2.0,5.8,6.0,10.0,86.18,9.1962908,241.0,3.4,4.4,7.8,2.3,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695731,823009,681517.0,229,Braden Montgomery,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,7,Busch Stadium,70.0,2.4,Poor,5.5,3.1,3.1,3.1,4.2,5.9,4.0,89.6,3.9146373,204.0,3.4,4.0,6.7,6.6,Weather + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,700337,823009,681517.0,230,Edgar Quero,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,5,Busch Stadium,70.0,2.3,Poor,4.2,3.6,3.1,3.6,4.2,5.9,6.0,89.6,3.9146373,204.0,8.7,2.9,10.0,8.3,Recent power + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,699115,823737,,231,Carlos Jorge,Cincinnati Reds,Milwaukee Brewers,TBD,7,American Family Field,88.0,2.3,Poor,1.6,5.5,5.5,5.5,5.0,6.7,4.0,82.4,9.8797989,288.0,3.4,9.4,3.0,4.1,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,608348,824630,694973.0,232,Carson Kelly,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,9,Wrigley Field,107.0,2.3,Poor,2.4,4.1,5.0,4.1,5.8,6.0,2.0,86.18,9.1962908,241.0,3.4,4.8,5.4,3.0,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695670,822685,700712.0,233,Harry Ford,Washington Nationals,Los Angeles Angels,Walbert Ureña,7,Nationals Park,105.0,2.2,Poor,3.4,5.0,2.5,5.0,5.7,6.6,4.0,82.75999999999999,6.8972181,119.0,3.4,7.4,2.0,2.0,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,670231,824712,624133.0,234,John Rave,Kansas City Royals,Boston Red Sox,Ranger Suarez,6,Fenway Park,92.0,2.2,Poor,2.6,5.4,2.1,5.4,5.1,6.7,5.0,73.75999999999999,9.6312505,77.0,9.4,3.1,2.7,3.3,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,694497,825035,694297.0,235,Evan Carter,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,6,Chase Field,213.0,2.2,Poor,1.4,2.7,4.4,2.7,10.0,4.8,5.0,103.64,5.4059276999999994,240.0,7.9,3.8,2.9,2.3,Ballpark + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,682663,823819,607192.0,236,Agustín Ramírez,Miami Marlins,Los Angeles Dodgers,Tyler Glasnow,5,loanDepot park,135.0,2.1,Poor,3.6,1.4,1.3,1.4,7.1,6.6,6.0,84.56,8.077823,93.0,7.9,2.2,1.7,1.1,Recent power + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668885,823657,682982.0,237,Austin Martin,Minnesota Twins,Cleveland Guardians,Daniel Espino,8,Target Field,113.0,2.1,Poor,1.7,1.4,5.4,1.4,6.1,6.8,3.0,73.94,12.924516800000001,307.0,3.4,6.5,8.8,3.8,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,656537,824870,641816.0,238,Derek Hill,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,9,Truist Park,100.0,2.1,Poor,1.5,6.1,4.1,6.1,5.5,6.5,2.0,78.98,3.4175405,157.0,8.6,6.8,8.5,1.6,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669392,823170,702885.0,239,Samad Taylor,San Diego Padres,San Francisco Giants,Cesar Perdomo,7,Oracle Park,139.0,2.0,Poor,1.3,1.4,6.0,1.4,7.3,6.2,4.0,67.64,18.9518155,287.0,3.4,3.1,1.4,1.0,Ballpark + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,802415,822927,663567.0,240,Chandler Simpson,Tampa Bay Rays,Houston Astros,Peter Lambert,6,Tropicana Field,107.0,2.0,Poor,1.7,1.4,6.6,1.4,5.8,5.8,5.0,86.53999999999999,2.485484,333.0,3.4,1.3,1.2,1.5,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,702332,824712,677976.0,241,Caleb Durbin,Boston Red Sox,Kansas City Royals,Randy Dobnak,7,Fenway Park,92.0,2.0,Poor,1.2,6.3,4.7,6.3,5.1,6.7,4.0,73.75999999999999,9.6312505,77.0,3.4,2.3,2.4,1.5,Weather + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,806198,823737,663903.0,242,Cooper Pratt,Milwaukee Brewers,Cincinnati Reds,Brady Singer,7,American Family Field,88.0,1.9,Poor,1.7,1.9,6.3,1.9,5.0,6.7,4.0,82.4,9.8797989,288.0,3.4,1.3,1.6,1.8,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,670032,825035,694297.0,243,Nicky Lopez,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,8,Chase Field,213.0,1.9,Poor,2.3,1.4,4.4,1.4,10.0,4.8,3.0,103.64,5.4059276999999994,240.0,3.4,1.3,3.6,1.2,Ballpark + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,694203,822685,674841.0,244,Denzer Guzman,Los Angeles Angels,Washington Nationals,Andrew Alvarez,8,Nationals Park,105.0,1.9,Poor,1.9,4.4,2.8,4.4,5.7,6.6,3.0,82.75999999999999,6.8972181,119.0,8.5,8.4,4.0,2.4,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,596115,824712,677976.0,245,Trevor Story,Boston Red Sox,Kansas City Royals,Randy Dobnak,5,Fenway Park,92.0,1.8,Poor,2.4,1.4,4.7,1.4,5.1,6.7,6.0,73.75999999999999,9.6312505,77.0,3.4,5.0,2.9,1.9,Weather + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,650559,824870,641816.0,246,Bryan De La Cruz,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,7,Truist Park,100.0,1.8,Poor,1.5,5.3,4.1,5.3,5.5,6.5,4.0,78.98,3.4175405,157.0,3.4,3.8,8.9,3.7,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,664728,824712,624133.0,247,Kyle Isbel,Kansas City Royals,Boston Red Sox,Ranger Suarez,8,Fenway Park,92.0,1.8,Poor,3.8,3.2,2.1,3.2,5.1,6.7,3.0,73.75999999999999,9.6312505,77.0,3.4,5.1,3.5,3.4,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,696285,822685,700712.0,248,Jacob Young,Washington Nationals,Los Angeles Angels,Walbert Ureña,9,Nationals Park,105.0,1.7,Poor,3.7,2.3,2.5,2.3,5.7,6.6,2.0,82.75999999999999,6.8972181,119.0,3.4,1.8,1.9,4.1,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,622761,822927,663567.0,249,Jorge Mateo,Tampa Bay Rays,Houston Astros,Peter Lambert,9,Tropicana Field,107.0,1.7,Poor,1.2,1.4,6.6,1.4,5.8,5.8,2.0,86.53999999999999,2.485484,333.0,3.4,6.7,3.4,3.3,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,666139,822685,674841.0,250,Josh Lowe,Los Angeles Angels,Washington Nationals,Andrew Alvarez,7,Nationals Park,105.0,1.7,Poor,1.3,4.3,2.8,4.3,5.7,6.6,4.0,82.75999999999999,6.8972181,119.0,8.6,4.5,2.0,2.9,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,592663,824870,641816.0,251,J.T. Realmuto,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,8,Truist Park,100.0,1.6,Poor,2.2,3.3,4.1,3.3,5.5,6.5,3.0,78.98,3.4175405,157.0,3.4,6.0,3.6,5.3,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669707,824630,605280.0,252,Jared Triolo,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,8,Wrigley Field,107.0,1.6,Poor,1.6,4.3,3.8,4.3,5.8,6.0,3.0,86.18,9.1962908,241.0,3.4,1.8,4.9,3.1,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,685133,822685,674841.0,253,Wade Meckler,Los Angeles Angels,Washington Nationals,Andrew Alvarez,3,Nationals Park,105.0,1.6,Poor,2.6,1.4,2.8,1.4,5.7,6.6,8.0,82.75999999999999,6.8972181,119.0,3.4,1.9,6.6,5.2,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668670,823009,681517.0,254,Jake Rogers,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,8,Busch Stadium,70.0,1.5,Poor,2.7,5.7,3.1,5.7,4.2,5.9,3.0,89.6,3.9146373,204.0,3.4,7.2,5.0,5.7,Weather + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,678662,824224,808825.0,255,Ezequiel Tovar,Colorado Rockies,Detroit Tigers,Andrew Sears,9,Comerica Park,100.0,1.5,Poor,1.4,4.9,3.4,4.9,5.5,6.7,2.0,80.6,8.7613311,220.0,3.4,9.9,5.1,1.5,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,665877,823009,656794.0,256,José Fermín,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,1,Busch Stadium,70.0,1.5,Poor,4.0,2.6,1.3,2.6,4.2,5.9,10.0,89.6,3.9146373,204.0,3.4,2.5,7.1,6.7,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695681,822685,674841.0,257,Christian Moore,Los Angeles Angels,Washington Nationals,Andrew Alvarez,6,Nationals Park,105.0,1.4,Avoid,2.2,2.3,2.8,2.3,5.7,6.6,5.0,82.75999999999999,6.8972181,119.0,3.4,4.7,3.3,4.2,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,683002,822768,693686.0,258,Gunnar Henderson,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,5,Rogers Centre,69.0,1.4,Avoid,3.1,4.2,1.8,4.2,4.1,6.6,6.0,77.54,6.027298699999999,135.0,3.4,2.6,2.3,1.7,Weather + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,678391,822685,700712.0,259,Jorbit Vivas,Washington Nationals,Los Angeles Angels,Walbert Ureña,8,Nationals Park,105.0,1.4,Avoid,2.0,3.3,2.5,3.3,5.7,6.6,3.0,82.75999999999999,6.8972181,119.0,3.4,3.4,1.7,4.3,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,643396,824712,677976.0,260,Isiah Kiner-Falefa,Boston Red Sox,Kansas City Royals,Randy Dobnak,9,Fenway Park,92.0,1.3,Avoid,1.4,2.1,4.7,2.1,5.1,6.7,2.0,73.75999999999999,9.6312505,77.0,3.4,2.4,4.2,1.6,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691858,823819,607192.0,261,Jared Serna,Miami Marlins,Los Angeles Dodgers,Tyler Glasnow,8,loanDepot park,135.0,1.3,Avoid,2.6,1.4,1.3,1.4,7.1,6.6,3.0,84.56,8.077823,93.0,3.4,7.0,9.9,4.0,Ballpark + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,687859,824224,808825.0,262,Troy Johnston,Colorado Rockies,Detroit Tigers,Andrew Sears,7,Comerica Park,100.0,1.3,Avoid,1.0,3.5,3.4,3.5,5.5,6.7,4.0,80.6,8.7613311,220.0,3.4,3.0,3.0,1.4,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,663968,824630,605280.0,263,Jake Mangum,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,7,Wrigley Field,107.0,1.2,Avoid,1.1,2.2,3.8,2.2,5.8,6.0,4.0,86.18,9.1962908,241.0,3.4,1.3,1.2,1.3,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686555,824712,624133.0,264,Isaac Collins,Kansas City Royals,Boston Red Sox,Ranger Suarez,9,Fenway Park,92.0,1.2,Avoid,2.5,3.1,2.1,3.1,5.1,6.7,2.0,73.75999999999999,9.6312505,77.0,3.4,2.5,2.5,4.3,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,624428,822685,674841.0,265,Adam Frazier,Los Angeles Angels,Washington Nationals,Andrew Alvarez,9,Nationals Park,105.0,1.2,Avoid,1.8,1.4,2.8,1.4,5.7,6.6,2.0,82.75999999999999,6.8972181,119.0,3.4,2.0,1.2,1.9,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,687597,824224,808825.0,266,Jordan Beck,Colorado Rockies,Detroit Tigers,Andrew Sears,8,Comerica Park,100.0,1.1,Avoid,1.0,1.4,3.4,1.4,5.5,6.7,3.0,80.6,8.7613311,220.0,3.4,3.9,2.9,1.4,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691026,823009,656794.0,267,Masyn Winn,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,8,Busch Stadium,70.0,1.1,Avoid,2.9,2.1,1.3,2.1,4.2,5.9,3.0,89.6,3.9146373,204.0,7.6,4.2,2.3,4.7,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,682668,823009,681517.0,268,Luisangel Acuña,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,9,Busch Stadium,70.0,1.1,Avoid,2.1,1.4,3.1,1.4,4.2,5.9,2.0,89.6,3.9146373,204.0,3.4,1.3,8.8,4.8,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701675,823009,656794.0,269,Nathan Church,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,9,Busch Stadium,70.0,1.0,Avoid,2.7,2.5,1.3,2.5,4.2,5.9,2.0,89.6,3.9146373,204.0,3.4,2.5,6.8,2.5,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677008,822768,693686.0,270,Heston Kjerstad,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,8,Rogers Centre,69.0,1.0,Avoid,1.9,1.4,1.8,1.4,4.1,6.6,3.0,77.54,6.027298699999999,135.0,3.4,1.3,1.0,4.7,Weather + Ballpark,True
