model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,input_model_rank,v2_score,ranking_score,v2_rank
268,Miguel Rojas,Los Angeles Dodgers,Washington Nationals,Jackson Kent,6,UNIQLO Field at Dodger Stadium,124,1.6,Poor,3.5,4.5,1.3,4.5,6.6,5.5,5.0,,,,3.8,1.5,8.2,4.5,Ballpark + Weather,False,267,0.27611111111111114,0.27611111111111114,268
269,Walker Jenkins,Minnesota Twins,Chicago White Sox,Erick Fedde,9,Rate Field,69,1.6,Poor,1.2,1.5,5.4,1.5,4.1,5.5,2.0,,,,7.8,5.2,3.5,2.7,Recent power + Weather,False,283,0.27055555555555555,0.27055555555555555,269
270,Zach McKinstry,Detroit Tigers,Cleveland Guardians,Foster Griffin,9,Progressive Field,60,1.6,Poor,3.6,2.2,4.5,2.2,3.7,6.6,2.0,77.36,6.8972181,300.0,3.8,1.5,1.2,1.5,Weather + Pitcher vulnerability,False,266,0.26611111111111113,0.26611111111111113,270
271,Harry Ford,Washington Nationals,Los Angeles Dodgers,Blake Snell,7,UNIQLO Field at Dodger Stadium,124,1.5,Poor,2.7,3.6,1.3,3.6,6.6,5.5,4.0,,,,8.0,8.6,2.4,4.2,Recent power + Ballpark,False,272,0.26250000000000007,0.26250000000000007,271
272,Samad Taylor,San Diego Padres,New York Yankees,Max Fried,2,Petco Park,105,1.5,Poor,2.9,3.9,2.8,3.9,5.7,5.5,9.0,,,,3.8,3.4,1.4,1.1,Lineup context + Ballpark,False,262,0.25611111111111107,0.25611111111111107,272
273,Ha-Seong Kim,Atlanta Braves,Philadelphia Phillies,Cristopher Sánchez,9,Citizens Bank Park,115,1.5,Poor,1.5,1.5,5.1,1.5,6.2,6.5,2.0,81.5,2.8583066,315.0,3.8,3.1,3.3,4.3,Weather + Ballpark,False,274,0.255,0.255,273
274,Tommy Edman,Los Angeles Dodgers,Washington Nationals,Jackson Kent,1,UNIQLO Field at Dodger Stadium,124,1.4,Avoid,3.8,2.8,1.3,2.8,6.6,5.5,10.0,,,,3.8,3.8,3.4,4.8,Lineup context + Ballpark,False,263,0.25305555555555553,0.25305555555555553,274
275,Nate Furman,San Francisco Giants,New York Mets,Nolan McLean,8,Citi Field,101,1.4,Avoid,4.8,1.5,3.1,1.5,5.5,6.5,3.0,78.98,3.9146373,297.0,3.8,1.5,1.5,1.3,Weather + Ballpark,False,259,0.25083333333333335,0.25083333333333335,275
276,Luis Arraez,Philadelphia Phillies,Atlanta Braves,Chris Sale,4,Citizens Bank Park,115,1.4,Avoid,4.6,2.5,1.7,2.5,6.2,6.5,7.0,81.5,2.8583066,315.0,3.8,3.2,1.3,2.5,Lineup context + Weather,False,254,0.25,0.25,276
277,Oswald Peraza,Los Angeles Angels,Pittsburgh Pirates,Jared Jones,9,PNC Park,74,1.3,Avoid,2.6,1.5,4.8,1.5,4.3,6.5,2.0,78.8,2.7340324000000003,289.0,3.8,1.5,1.8,2.2,Weather + Pitcher vulnerability,False,278,0.24222222222222223,0.24222222222222223,277
278,Christian Koss,San Francisco Giants,New York Mets,Nolan McLean,9,Citi Field,101,1.3,Avoid,3.2,2.2,3.1,2.2,5.5,6.5,2.0,78.98,3.9146373,297.0,3.8,3.0,3.7,1.2,Weather + Ballpark,False,271,0.23722222222222225,0.23722222222222225,278
279,Leody Taveras,Baltimore Orioles,Boston Red Sox,Ranger Suarez,9,Oriole Park at Camden Yards,110,1.3,Avoid,2.0,4.2,2.6,4.2,6.0,6.5,2.0,83.12,3.4175405,279.0,3.8,2.5,3.4,2.5,Weather + Ballpark,False,277,0.2316666666666667,0.2316666666666667,279
280,Steven Kwan,Cleveland Guardians,Detroit Tigers,Keider Montero,1,Progressive Field,60,1.3,Avoid,2.1,1.5,4.0,1.5,3.7,6.6,10.0,73.75999999999999,7.3943149,195.0,3.8,2.0,1.1,1.7,Lineup context + Weather,False,276,0.22111111111111112,0.22111111111111112,280
281,Christopher Morel,New York Mets,San Francisco Giants,Matt Wilkinson,7,Citi Field,101,1.2,Avoid,2.8,1.5,3.4,1.5,5.5,6.5,4.0,78.98,3.9146373,297.0,3.8,1.5,3.0,1.8,Weather + Ballpark,False,275,0.21833333333333332,0.21833333333333332,281
282,Caleb Durbin,Boston Red Sox,Baltimore Orioles,Shane Baz,6,Oriole Park at Camden Yards,110,1.2,Avoid,1.5,4.9,2.3,4.9,6.0,6.5,5.0,83.12,3.4175405,279.0,3.8,2.1,1.7,1.8,Weather + Ballpark,False,279,0.215,0.215,282
283,Adam Frazier,Los Angeles Angels,Pittsburgh Pirates,Jared Jones,8,PNC Park,74,1.2,Avoid,1.3,1.5,4.8,1.5,4.3,6.5,3.0,78.8,2.7340324000000003,289.0,3.8,2.8,1.3,1.3,Weather + Pitcher vulnerability,False,284,0.20833333333333334,0.20833333333333334,283
284,Zac Veen,Colorado Rockies,St. Louis Cardinals,Andre Pallante,9,Coors Field,207,1.1,Avoid,1.2,1.5,2.0,1.5,10.0,5.5,2.0,,,,3.8,6.3,2.8,9.8,Ballpark + Weather,False,287,0.2025,0.2025,284
285,Will Smith,Los Angeles Dodgers,Washington Nationals,Jackson Kent,4,UNIQLO Field at Dodger Stadium,124,1.1,Avoid,3.3,1.5,1.3,1.5,6.6,5.5,7.0,,,,3.8,1.5,7.2,2.3,Lineup context + Ballpark,False,280,0.19999999999999998,0.19999999999999998,285
286,Jake Cronenworth,San Diego Padres,New York Yankees,Max Fried,9,Petco Park,105,1.1,Avoid,1.7,3.0,2.8,3.0,5.7,5.5,2.0,,,,3.8,1.5,2.5,1.8,Ballpark + Weather,False,286,0.1852777777777778,0.1852777777777778,286
287,Jacob Young,Washington Nationals,Los Angeles Dodgers,Blake Snell,8,UNIQLO Field at Dodger Stadium,124,1.0,Avoid,2.2,2.8,1.3,2.8,6.6,5.5,3.0,,,,3.8,3.3,2.6,2.9,Ballpark + Weather,False,285,0.1713888888888889,0.1713888888888889,287
288,Alex Call,Los Angeles Dodgers,Washington Nationals,Jackson Kent,7,UNIQLO Field at Dodger Stadium,124,1.0,Avoid,3.1,1.5,1.3,1.5,6.6,5.5,4.0,,,,3.8,1.5,1.2,4.3,Ballpark + Weather,False,282,0.16388888888888886,0.16388888888888886,288
