target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,702284,824952,682052,126,Cole Young,Seattle Mariners,Athletics,Jacob Lopez,7,Sutter Health Park,100.0,5.7,Solid,6.8,3.8,5.8,3.8,5.5,6.6,4.0,75.56,8.2642343,319.0,7.1,7.2,7.0,3.2,Recent power + Hitter skill,True,0.5315277777777778,0.5315277777777778
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,805811,823171,601713,127,Bryce Eldridge,San Francisco Giants,San Diego Padres,Nick Pivetta,3,Oracle Park,139.0,5.6,Solid,7.4,7.9,1.2,7.9,7.3,6.2,8.0,68.9,17.5847993,297.0,6.3,3.2,7.1,8.9,Lineup context + Pitch-type matchup,True,0.52625,0.52625
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,680776,824708,702070,128,Jarren Duran,Boston Red Sox,Kansas City Royals,Noah Cameron,7,Fenway Park,92.0,5.6,Solid,6.2,4.8,4.9,4.8,5.1,6.0,4.0,67.1,8.015685900000001,60.0,7.1,7.3,8.4,6.7,Recent power + Hitter skill,True,0.5184722222222222,0.5184722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,545361,822682,683000,129,Mike Trout,Los Angeles Angels,Washington Nationals,Riley Cornelio,2,Nationals Park,105.0,5.6,Solid,8.2,2.9,3.7,2.9,5.7,6.5,9.0,83.12,4.0389115,270.0,6.3,6.9,2.2,5.5,Lineup context + Hitter skill,False,0.5181944444444444,0.5181944444444444
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,673548,824628,696149,130,Seiya Suzuki,Chicago Cubs,Pittsburgh Pirates,Bubba Chandler,2,Wrigley Field,107.0,5.5,Solid,7.8,7.1,1.8,7.1,5.8,6.7,9.0,71.96,10.8118554,7.0,3.4,5.8,3.3,6.5,Lineup context + Hitter skill,False,0.5158333333333333,0.5158333333333333
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,686681,824708,801139,131,Michael Massey,Kansas City Royals,Boston Red Sox,Payton Tolle,6,Fenway Park,92.0,5.5,Solid,6.6,4.2,5.2,4.2,5.1,6.0,5.0,67.1,8.015685900000001,60.0,3.4,4.4,8.3,8.5,Hitter skill + Weather,True,0.5152777777777778,0.5152777777777778
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,694671,825033,593958,132,Wyatt Langford,Texas Rangers,Arizona Diamondbacks,Eduardo Rodriguez,6,Chase Field,213.0,5.5,Solid,5.2,7.2,4.6,7.2,10.0,4.8,5.0,101.48,5.716613199999999,191.0,9.1,3.8,3.8,6.0,Ballpark + Recent power,True,0.5145833333333333,0.5145833333333333
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,514888,822928,642547,133,Jose Altuve,Houston Astros,Tampa Bay Rays,Freddy Peralta,4,Tropicana Field,107.0,5.4,Neutral,2.9,7.8,8.0,7.8,5.8,5.9,7.0,85.82,5.840887400000001,320.0,3.4,3.2,7.5,3.4,Pitcher vulnerability + Pitch-type matchup,False,0.5145833333333333,0.5145833333333333
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,682657,823658,657746,134,Angel Martínez,Cleveland Guardians,Minnesota Twins,Joe Ryan,6,Target Field,113.0,5.4,Neutral,4.5,2.6,8.9,2.6,6.1,6.0,5.0,68.18,8.326371400000001,278.0,6.7,3.7,6.7,4.2,Pitcher vulnerability + Recent power,False,0.5131944444444445,0.5131944444444445
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,683146,823495,693645,135,Brett Baty,New York Mets,New York Yankees,Cam Schlittler,8,Yankee Stadium,117.0,5.4,Neutral,4.0,4.1,6.4,4.1,6.3,6.5,3.0,73.4,3.4175405,349.0,9.7,9.8,8.3,8.9,Recent power + Weather,False,0.5090277777777777,0.5090277777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,682985,824225,687312,136,Riley Greene,Detroit Tigers,Colorado Rockies,Gabriel Hughes,4,Comerica Park,100.0,5.3,Neutral,7.0,8.1,2.1,8.1,5.5,6.6,7.0,76.82,7.0836294,283.0,6.7,8.5,2.4,2.3,Pitch-type matchup + Hitter skill,False,0.5045833333333333,0.5045833333333333
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,691026,823008,689818,137,Masyn Winn,St. Louis Cardinals,Chicago White Sox,David Sandlin,9,Busch Stadium,70.0,5.3,Neutral,3.7,4.5,9.9,4.5,4.2,6.6,2.0,82.58,5.840887400000001,302.0,3.4,4.4,3.0,6.2,Pitcher vulnerability + Weather,False,0.5041666666666668,0.5041666666666668
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,681198,824225,695549,138,TJ Rumfield,Colorado Rockies,Detroit Tigers,Jackson Jobe,4,Comerica Park,100.0,5.3,Neutral,7.0,3.9,5.5,3.9,5.5,6.6,7.0,76.82,7.0836294,283.0,3.4,5.1,2.5,2.9,Hitter skill + Lineup context,False,0.5040277777777777,0.5040277777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,665489,822764,669432,139,Vladimir Guerrero Jr.,Toronto Blue Jays,Baltimore Orioles,Trevor Rogers,3,Rogers Centre,69.0,5.2,Neutral,8.2,2.3,2.7,2.3,4.1,6.6,8.0,77.72,6.7108068,180.0,3.4,7.1,9.8,9.5,Hitter skill + Lineup context,False,0.503611111111111,0.503611111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,668939,824708,702070,140,Adley Rutschman,Boston Red Sox,Kansas City Royals,Noah Cameron,3,Fenway Park,92.0,5.2,Neutral,6.8,4.5,4.9,4.5,5.1,6.0,8.0,67.1,8.015685900000001,60.0,7.1,4.3,2.9,2.3,Lineup context + Recent power,True,0.5019444444444444,0.5019444444444444
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,693304,824628,571510,141,Nick Gonzales,Pittsburgh Pirates,Chicago Cubs,Matthew Boyd,5,Wrigley Field,107.0,5.2,Neutral,4.2,6.0,7.7,6.0,5.8,6.7,6.0,71.96,10.8118554,7.0,3.4,4.5,2.4,3.0,Pitcher vulnerability + Weather,False,0.5009722222222223,0.5009722222222223
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,643289,824869,691725,142,Mauricio Dubón,Atlanta Braves,Philadelphia Phillies,Andrew Painter,5,Truist Park,100.0,5.1,Neutral,2.4,6.6,9.2,6.6,5.5,6.5,6.0,82.4,4.7224196,301.0,3.4,4.2,5.8,2.1,Pitcher vulnerability + Pitch-type matchup,False,0.4990277777777778,0.4990277777777778
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,703197,824952,682052,143,Michael Arroyo,Seattle Mariners,Athletics,Jacob Lopez,8,Sutter Health Park,100.0,5.1,Neutral,6.0,4.3,5.8,4.3,5.5,6.6,3.0,75.56,8.2642343,319.0,9.3,7.0,3.7,2.0,Recent power + Weather,True,0.49722222222222223,0.49722222222222223
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,608324,824628,696149,144,Alex Bregman,Chicago Cubs,Pittsburgh Pirates,Bubba Chandler,4,Wrigley Field,107.0,5.0,Neutral,7.0,7.1,1.8,7.1,5.8,6.7,7.0,71.96,10.8118554,7.0,6.7,8.8,3.3,4.6,Pitch-type matchup + Hitter skill,False,0.4963888888888889,0.4963888888888889
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,805999,823495,693645,145,A.J. Ewing,New York Mets,New York Yankees,Cam Schlittler,6,Yankee Stadium,117.0,5.0,Neutral,4.7,5.5,6.4,5.5,6.3,6.5,5.0,73.4,3.4175405,349.0,6.3,3.4,5.8,3.6,Weather + Pitcher vulnerability,False,0.49347222222222226,0.49347222222222226
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,677587,823658,657746,146,Brayan Rocchio,Cleveland Guardians,Minnesota Twins,Joe Ryan,9,Target Field,113.0,5.0,Neutral,3.0,6.8,8.9,6.8,6.1,6.0,2.0,68.18,8.326371400000001,278.0,3.4,3.0,6.0,2.8,Pitcher vulnerability + Pitch-type matchup,False,0.4911111111111111,0.4911111111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,607043,825033,593958,147,Brandon Nimmo,Texas Rangers,Arizona Diamondbacks,Eduardo Rodriguez,4,Chase Field,213.0,4.9,Neutral,6.5,2.3,4.6,2.3,10.0,4.8,7.0,101.48,5.716613199999999,191.0,3.4,3.4,7.7,8.8,Ballpark + Lineup context,True,0.4898611111111111,0.4898611111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,592663,824869,656550,148,J.T. Realmuto,Philadelphia Phillies,Atlanta Braves,Grant Holmes,8,Truist Park,100.0,4.9,Neutral,6.7,5.8,4.3,5.8,5.5,6.5,3.0,82.4,4.7224196,301.0,3.4,6.0,3.6,5.6,Hitter skill + Weather,False,0.4891666666666667,0.4891666666666667
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,686668,823008,700241,149,Brenton Doyle,Chicago White Sox,St. Louis Cardinals,Michael McGreevy,9,Busch Stadium,70.0,4.9,Neutral,3.4,9.0,6.8,9.0,4.2,6.6,2.0,82.58,5.840887400000001,302.0,3.4,6.3,1.9,6.7,Pitch-type matchup + Pitcher vulnerability,False,0.4884722222222222,0.4884722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,673962,825033,593958,150,Josh Jung,Texas Rangers,Arizona Diamondbacks,Eduardo Rodriguez,3,Chase Field,213.0,4.8,Neutral,5.5,3.1,4.6,3.1,10.0,4.8,8.0,101.48,5.716613199999999,191.0,3.4,6.4,8.4,7.3,Ballpark + Lineup context,True,0.48458333333333337,0.48458333333333337
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,666018,822928,669713,151,Jonathan Aranda,Tampa Bay Rays,Houston Astros,Hayden Wesneski,2,Tropicana Field,107.0,4.8,Neutral,5.6,6.9,3.3,6.9,5.8,5.9,9.0,85.82,5.840887400000001,320.0,3.4,4.4,6.6,6.5,Lineup context + Pitch-type matchup,False,0.48430555555555554,0.48430555555555554
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,701807,823495,693645,152,Carson Benge,New York Mets,New York Yankees,Cam Schlittler,4,Yankee Stadium,117.0,4.8,Neutral,3.6,8.0,6.4,8.0,6.3,6.5,7.0,73.4,3.4175405,349.0,5.7,2.6,1.6,2.2,Pitch-type matchup + Lineup context,False,0.4804166666666667,0.4804166666666667
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,624431,823734,688107,153,Jose Trevino,Cincinnati Reds,Milwaukee Brewers,Robert Gasser,8,American Family Field,88.0,4.7,Neutral,1.9,9.7,8.3,9.7,5.0,6.1,3.0,69.08,12.1167345,286.0,3.4,4.6,3.1,2.2,Pitch-type matchup + Pitcher vulnerability,False,0.4781944444444444,0.4781944444444444
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,686765,824708,702070,154,Nick Sogard,Boston Red Sox,Kansas City Royals,Noah Cameron,6,Fenway Park,92.0,4.7,Neutral,7.2,2.7,4.9,2.7,5.1,6.0,5.0,67.1,8.015685900000001,60.0,3.4,4.8,3.5,6.8,Hitter skill + Weather,True,0.4765277777777778,0.4765277777777778
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,592450,823495,681035,155,Aaron Judge,New York Yankees,New York Mets,Christian Scott,3,Yankee Stadium,117.0,4.7,Neutral,5.9,1.4,6.1,1.4,6.3,6.5,8.0,73.4,3.4175405,349.0,3.4,1.3,6.7,7.8,Lineup context + Weather,False,0.4738888888888889,0.4738888888888889
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,669720,823171,657277,156,Austin Hays,San Diego Padres,San Francisco Giants,Logan Webb,6,Oracle Park,139.0,4.6,Neutral,3.4,9.1,4.0,9.1,7.3,6.2,5.0,68.9,17.5847993,297.0,3.4,5.7,9.7,5.5,Pitch-type matchup + Ballpark,True,0.46902777777777777,0.46902777777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,641343,823734,695505,157,Jake Bauers,Milwaukee Brewers,Cincinnati Reds,Chase Burns,5,American Family Field,88.0,4.6,Neutral,6.6,7.2,2.4,7.2,5.0,6.1,6.0,69.08,12.1167345,286.0,9.4,4.5,1.8,2.9,Recent power + Pitch-type matchup,False,0.4680555555555555,0.4680555555555555
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,687093,822682,683000,158,Vaughn Grissom,Los Angeles Angels,Washington Nationals,Riley Cornelio,4,Nationals Park,105.0,4.6,Neutral,6.3,5.4,3.7,5.4,5.7,6.5,7.0,83.12,4.0389115,270.0,6.7,5.4,2.1,2.0,Lineup context + Recent power,False,0.46583333333333343,0.46583333333333343
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,664954,824225,695549,159,Brett Sullivan,Colorado Rockies,Detroit Tigers,Jackson Jobe,8,Comerica Park,100.0,4.5,Below average,2.9,8.7,5.5,8.7,5.5,6.6,3.0,76.82,7.0836294,283.0,3.4,5.8,7.8,4.9,Pitch-type matchup + Weather,False,0.4584722222222222,0.4584722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,672275,823658,657746,160,Patrick Bailey,Cleveland Guardians,Minnesota Twins,Joe Ryan,8,Target Field,113.0,4.5,Below average,3.4,3.6,8.9,3.6,6.1,6.0,3.0,68.18,8.326371400000001,278.0,3.4,3.3,4.4,4.4,Pitcher vulnerability + Ballpark,False,0.4579166666666667,0.4579166666666667
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,701675,823008,689818,161,Nathan Church,St. Louis Cardinals,Chicago White Sox,David Sandlin,8,Busch Stadium,70.0,4.5,Below average,2.3,4.4,9.9,4.4,4.2,6.6,3.0,82.58,5.840887400000001,302.0,3.4,3.5,6.8,2.1,Pitcher vulnerability + Weather,False,0.4563888888888889,0.4563888888888889
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,694249,824225,695549,162,Cole Carrigg,Colorado Rockies,Detroit Tigers,Jackson Jobe,3,Comerica Park,100.0,4.4,Below average,4.7,4.9,5.5,4.9,5.5,6.6,8.0,76.82,7.0836294,283.0,3.4,4.9,4.5,2.7,Lineup context + Weather,False,0.45625000000000004,0.45625000000000004
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,687952,822764,656302,163,Christian Encarnacion-Strand,Baltimore Orioles,Toronto Blue Jays,Dylan Cease,6,Rogers Centre,69.0,4.4,Below average,6.9,7.4,1.5,7.4,4.1,6.6,5.0,77.72,6.7108068,180.0,3.4,7.9,3.4,5.7,Pitch-type matchup + Hitter skill,False,0.4561111111111111,0.4561111111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,666176,823658,657746,164,Jo Adell,Cleveland Guardians,Minnesota Twins,Joe Ryan,4,Target Field,113.0,4.4,Below average,2.6,3.7,8.9,3.7,6.1,6.0,7.0,68.18,8.326371400000001,278.0,3.4,2.2,5.2,4.8,Pitcher vulnerability + Lineup context,False,0.45555555555555555,0.45555555555555555
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,672695,825033,615698,165,Geraldo Perdomo,Arizona Diamondbacks,Texas Rangers,Cal Quantrill,4,Chase Field,213.0,4.3,Below average,4.0,2.2,7.1,2.2,10.0,4.8,7.0,101.48,5.716613199999999,191.0,3.4,1.3,6.6,6.0,Ballpark + Pitcher vulnerability,True,0.44930555555555557,0.44930555555555557
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,677588,822682,680570,166,José Tena,Washington Nationals,Los Angeles Angels,Grayson Rodriguez,8,Nationals Park,105.0,4.3,Below average,4.2,1.8,8.6,1.8,5.7,6.5,3.0,83.12,4.0389115,270.0,3.4,5.2,1.2,6.1,Pitcher vulnerability + Weather,False,0.4484722222222222,0.4484722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,543807,822764,669432,167,George Springer,Toronto Blue Jays,Baltimore Orioles,Trevor Rogers,2,Rogers Centre,69.0,4.3,Below average,5.1,5.4,2.7,5.4,4.1,6.6,9.0,77.72,6.7108068,180.0,3.4,9.2,7.2,7.7,Lineup context + Weather,False,0.4479166666666666,0.4479166666666666
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,642350,822682,683000,168,Jose Siri,Los Angeles Angels,Washington Nationals,Riley Cornelio,8,Nationals Park,105.0,4.2,Below average,4.8,5.9,3.7,5.9,5.7,6.5,3.0,83.12,4.0389115,270.0,8.3,9.3,4.7,3.9,Recent power + Weather,False,0.4436111111111111,0.4436111111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,679529,824225,687312,169,Spencer Torkelson,Detroit Tigers,Colorado Rockies,Gabriel Hughes,7,Comerica Park,100.0,4.2,Below average,5.7,7.2,2.1,7.2,5.5,6.6,4.0,76.82,7.0836294,283.0,3.4,4.0,6.3,8.7,Pitch-type matchup + Weather,False,0.44,0.44
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,666126,824952,682243,170,Carlos Cortes,Athletics,Seattle Mariners,Bryce Miller,7,Sutter Health Park,100.0,4.2,Below average,1.9,4.1,9.6,4.1,5.5,6.6,4.0,75.56,8.2642343,319.0,7.8,4.3,1.7,1.3,Pitcher vulnerability + Recent power,True,0.43958333333333327,0.43958333333333327
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,663494,823008,689818,171,Bryan Torres,St. Louis Cardinals,Chicago White Sox,David Sandlin,1,Busch Stadium,70.0,4.1,Below average,1.8,4.0,9.9,4.0,4.2,6.6,10.0,82.58,5.840887400000001,302.0,3.4,1.3,1.4,1.7,Lineup context + Pitcher vulnerability,False,0.43861111111111106,0.43861111111111106
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,666211,822928,642547,172,Taylor Trammell,Houston Astros,Tampa Bay Rays,Freddy Peralta,9,Tropicana Field,107.0,4.1,Below average,2.5,4.9,8.0,4.9,5.8,5.9,2.0,85.82,5.840887400000001,320.0,3.4,6.5,4.0,5.1,Pitcher vulnerability + Weather,False,0.4313888888888888,0.4313888888888888
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,694203,822682,683000,173,Denzer Guzman,Los Angeles Angels,Washington Nationals,Riley Cornelio,6,Nationals Park,105.0,4.0,Below average,3.3,8.6,3.7,8.6,5.7,6.5,5.0,83.12,4.0389115,270.0,7.9,7.5,3.6,1.9,Pitch-type matchup + Recent power,False,0.42763888888888885,0.42763888888888885
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,593428,823171,657277,174,Xander Bogaerts,San Diego Padres,San Francisco Giants,Logan Webb,7,Oracle Park,139.0,4.0,Below average,5.0,3.1,4.0,3.1,7.3,6.2,4.0,68.9,17.5847993,297.0,3.4,3.9,9.1,9.6,Ballpark + Weather,True,0.42388888888888887,0.42388888888888887
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,605353,824225,695549,175,Vimael Machín,Colorado Rockies,Detroit Tigers,Jackson Jobe,7,Comerica Park,100.0,4.0,Below average,4.8,1.4,5.5,1.4,5.5,6.6,4.0,76.82,7.0836294,283.0,3.4,1.3,10.0,9.8,Weather + Pitcher vulnerability,False,0.4165277777777777,0.4165277777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,669016,824869,656550,176,Brandon Marsh,Philadelphia Phillies,Atlanta Braves,Grant Holmes,7,Truist Park,100.0,3.9,Below average,3.0,6.4,4.3,6.4,5.5,6.5,4.0,82.4,4.7224196,301.0,3.4,9.9,8.0,5.1,Weather + Pitch-type matchup,False,0.4138888888888889,0.4138888888888889
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,647304,824952,682052,177,Josh Naylor,Seattle Mariners,Athletics,Jacob Lopez,6,Sutter Health Park,100.0,3.9,Below average,3.8,3.7,5.8,3.7,5.5,6.6,5.0,75.56,8.2642343,319.0,3.4,2.6,9.7,3.4,Weather + Pitcher vulnerability,True,0.41291666666666665,0.41291666666666665
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,668930,823734,695505,178,Brice Turang,Milwaukee Brewers,Cincinnati Reds,Chase Burns,3,American Family Field,88.0,3.9,Below average,6.7,2.9,2.4,2.9,5.0,6.1,8.0,69.08,12.1167345,286.0,8.9,5.2,1.8,3.1,Recent power + Lineup context,False,0.4125,0.4125
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,553869,825033,593958,179,Elias Díaz,Texas Rangers,Arizona Diamondbacks,Eduardo Rodriguez,9,Chase Field,213.0,3.8,Below average,2.5,5.8,4.6,5.8,10.0,4.8,2.0,101.48,5.716613199999999,191.0,7.9,8.8,9.2,3.1,Ballpark + Recent power,True,0.4108333333333333,0.4108333333333333
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,690993,824225,687312,180,Colt Keith,Detroit Tigers,Colorado Rockies,Gabriel Hughes,3,Comerica Park,100.0,3.8,Below average,3.9,5.0,2.1,5.0,5.5,6.6,8.0,76.82,7.0836294,283.0,8.5,7.8,8.9,7.9,Recent power + Lineup context,False,0.41013888888888883,0.41013888888888883
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,693307,824225,687312,181,Dillon Dingler,Detroit Tigers,Colorado Rockies,Gabriel Hughes,5,Comerica Park,100.0,3.8,Below average,4.2,7.1,2.1,7.1,5.5,6.6,6.0,76.82,7.0836294,283.0,6.7,4.8,7.4,5.8,Pitch-type matchup + Recent power,False,0.40902777777777777,0.40902777777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,676356,822928,669713,182,Jonny DeLuca,Tampa Bay Rays,Houston Astros,Hayden Wesneski,6,Tropicana Field,107.0,3.7,Below average,3.1,9.6,3.3,9.6,5.8,5.9,5.0,85.82,5.840887400000001,320.0,3.4,1.3,7.4,4.0,Pitch-type matchup + Weather,False,0.40374999999999994,0.40374999999999994
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,656976,825033,615698,183,Pavin Smith,Arizona Diamondbacks,Texas Rangers,Cal Quantrill,8,Chase Field,213.0,3.7,Below average,3.3,1.4,7.1,1.4,10.0,4.8,3.0,101.48,5.716613199999999,191.0,3.4,3.6,6.1,7.3,Ballpark + Pitcher vulnerability,True,0.4033333333333334,0.4033333333333334
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,673490,824869,691725,184,Ha-Seong Kim,Atlanta Braves,Philadelphia Phillies,Andrew Painter,9,Truist Park,100.0,3.7,Below average,2.7,1.4,9.2,1.4,5.5,6.5,2.0,82.4,4.7224196,301.0,3.4,2.6,5.1,5.0,Pitcher vulnerability + Weather,False,0.4026388888888888,0.4026388888888888
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,669134,823171,657277,185,Luis Campusano,San Diego Padres,San Francisco Giants,Logan Webb,4,Oracle Park,139.0,3.6,Below average,4.3,4.4,4.0,4.4,7.3,6.2,7.0,68.9,17.5847993,297.0,3.4,8.3,2.0,3.2,Ballpark + Lineup context,True,0.4009722222222222,0.4009722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,683011,823495,681035,186,Anthony Volpe,New York Yankees,New York Mets,Christian Scott,6,Yankee Stadium,117.0,3.6,Below average,4.0,1.7,6.1,1.7,6.3,6.5,5.0,73.4,3.4175405,349.0,7.8,2.7,4.8,3.8,Recent power + Weather,False,0.39847222222222217,0.39847222222222217
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,702222,824869,656550,187,Justin Crawford,Philadelphia Phillies,Atlanta Braves,Grant Holmes,9,Truist Park,100.0,3.6,Below average,4.6,1.9,4.3,1.9,5.5,6.5,2.0,82.4,4.7224196,301.0,8.3,3.3,9.1,8.5,Recent power + Weather,False,0.3927777777777778,0.3927777777777778
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,687401,823734,695505,188,Joey Ortiz,Milwaukee Brewers,Cincinnati Reds,Chase Burns,7,American Family Field,88.0,3.5,Below average,5.4,4.6,2.4,4.6,5.0,6.1,4.0,69.08,12.1167345,286.0,3.4,2.5,8.3,8.1,Weather + Hitter skill,False,0.38902777777777775,0.38902777777777775
