target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,624424,824629,625643,140,Michael Conforto,Chicago Cubs,Atlanta Braves,Reynaldo López,7,Wrigley Field,107,2.6,Weak,1.2,8.9,3.2,8.9,5.8,6.1,4.0,69.98,12.365282899999999,132.0,3.3,4.2,2.2,2.9,Pitch-type matchup + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691026,823006,694738,141,Masyn Winn,St. Louis Cardinals,San Francisco Giants,Landen Roupp,8,Busch Stadium,70,2.6,Weak,4.7,4.6,2.7,4.6,4.2,6.1,3.0,85.64,10.749718300000001,144.0,3.3,4.2,3.1,6.6,Weather + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,703601,822765,667755,142,Max Clark,Detroit Tigers,Toronto Blue Jays,José Soriano,7,Rogers Centre,69,2.5,Poor,4.9,1.9,3.6,1.9,4.1,5.9,4.0,63.86,5.716613199999999,132.0,6.8,1.3,7.6,3.6,Recent power + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672695,825034,645261,143,Geraldo Perdomo,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,4,Chase Field,213,2.5,Poor,2.8,2.8,4.1,2.8,10.0,4.8,7.0,104.18,6.337984199999999,238.0,3.3,1.3,6.2,4.3,Ballpark + Lineup context,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,693307,822765,667755,144,Dillon Dingler,Detroit Tigers,Toronto Blue Jays,José Soriano,5,Rogers Centre,69,2.4,Poor,3.7,3.5,3.6,3.5,4.1,5.9,6.0,63.86,5.716613199999999,132.0,7.3,4.6,7.7,5.8,Recent power + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,814430,822765,667755,145,Brett Callahan,Detroit Tigers,Toronto Blue Jays,José Soriano,6,Rogers Centre,69,2.4,Poor,4.6,2.7,3.6,2.7,4.1,5.9,5.0,63.86,5.716613199999999,132.0,3.3,9.9,9.7,8.1,Weather + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,641487,823981,672282,146,J.P. Crawford,Seattle Mariners,Los Angeles Angels,Reid Detmers,1,Angel Stadium,101,2.3,Poor,2.5,2.1,4.6,2.1,5.5,5.5,10.0,,,,5.6,1.9,2.7,3.1,Lineup context + Recent power,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,647304,823981,672282,147,Josh Naylor,Seattle Mariners,Los Angeles Angels,Reid Detmers,6,Angel Stadium,101,2.3,Poor,3.4,2.4,4.6,2.4,5.5,5.5,5.0,,,,3.3,2.6,9.5,3.3,Ballpark + Weather,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,676391,822765,675512,148,Ernie Clement,Toronto Blue Jays,Detroit Tigers,Troy Melton,9,Rogers Centre,69,2.2,Poor,2.6,3.3,6.5,3.3,4.1,5.9,2.0,63.86,5.716613199999999,132.0,3.3,1.3,1.4,1.5,Pitcher vulnerability + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665052,825034,669203,149,Griffin Conine,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,4,Chase Field,213,2.2,Poor,4.3,2.6,1.5,2.6,10.0,4.8,7.0,104.18,6.337984199999999,238.0,3.3,9.1,3.8,5.9,Ballpark + Lineup context,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682657,824386,656794,150,Angel Martínez,Cleveland Guardians,Chicago White Sox,Sean Newcomb,6,Progressive Field,60,2.1,Poor,5.5,3.4,1.5,3.4,3.7,5.9,5.0,66.56,4.2253228,58.0,6.8,4.9,7.5,5.2,Recent power + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805300,825034,669203,151,Jakob Marsee,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,6,Chase Field,213,2.1,Poor,2.0,8.1,1.5,8.1,10.0,4.8,5.0,104.18,6.337984199999999,238.0,3.3,3.3,7.8,5.0,Ballpark + Pitch-type matchup,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,640902,823981,672282,152,Jhonny Pereda,Seattle Mariners,Los Angeles Angels,Reid Detmers,9,Angel Stadium,101,2.0,Poor,3.8,1.4,4.6,1.4,5.5,5.5,2.0,,,,3.3,1.9,8.5,8.1,Ballpark + Weather,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,500743,824465,666157,153,Miguel Rojas,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,6,Great American Ball Park,81,2.0,Poor,1.7,1.4,6.0,1.4,4.6,6.6,5.0,75.74000000000001,7.3321778,78.0,3.3,1.3,8.4,7.9,Weather + Pitcher vulnerability,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663538,824629,625643,154,Nico Hoerner,Chicago Cubs,Atlanta Braves,Reynaldo López,6,Wrigley Field,107,1.9,Poor,2.4,2.4,3.2,2.4,5.8,6.1,5.0,69.98,12.365282899999999,132.0,3.3,3.7,5.8,3.3,Weather + Ballpark,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,608070,824386,656794,155,José Ramírez,Cleveland Guardians,Chicago White Sox,Sean Newcomb,2,Progressive Field,60,1.8,Poor,4.4,3.8,1.5,3.8,3.7,5.9,9.0,66.56,4.2253228,58.0,3.3,1.3,2.5,4.7,Lineup context + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,608348,824629,625643,156,Carson Kelly,Chicago Cubs,Atlanta Braves,Reynaldo López,9,Wrigley Field,107,1.8,Poor,1.4,4.2,3.2,4.2,5.8,6.1,2.0,69.98,12.365282899999999,132.0,3.3,4.7,6.7,2.3,Weather + Ballpark,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695391,823006,687273,157,Brett Harris,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,5,Busch Stadium,70,1.7,Poor,3.8,1.4,2.2,1.4,4.2,6.1,6.0,85.64,10.749718300000001,144.0,3.3,1.3,9.9,9.9,Weather + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,666176,824386,656794,158,Jo Adell,Cleveland Guardians,Chicago White Sox,Sean Newcomb,4,Progressive Field,60,1.7,Poor,3.2,5.0,1.5,5.0,3.7,5.9,7.0,66.56,4.2253228,58.0,5.9,2.3,4.7,4.2,Lineup context + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,642215,823981,672282,159,Weston Wilson,Seattle Mariners,Los Angeles Angels,Reid Detmers,8,Angel Stadium,101,1.6,Poor,1.5,3.6,4.6,3.6,5.5,5.5,3.0,,,,3.3,1.7,2.5,2.9,Ballpark + Weather,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668800,823006,687273,160,Andrew Knizner,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,7,Busch Stadium,70,1.6,Poor,1.4,5.3,2.2,5.3,4.2,6.1,4.0,85.64,10.749718300000001,144.0,7.9,4.3,3.7,2.5,Recent power + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,656716,822765,667755,161,Zach McKinstry,Detroit Tigers,Toronto Blue Jays,José Soriano,9,Rogers Centre,69,1.5,Poor,2.9,2.0,3.6,2.0,4.1,5.9,2.0,63.86,5.716613199999999,132.0,3.3,1.3,1.2,1.7,Weather + Ballpark,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,687529,823006,687273,162,Grant McCray,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,8,Busch Stadium,70,1.5,Poor,2.7,1.4,2.2,1.4,4.2,6.1,3.0,85.64,10.749718300000001,144.0,7.9,7.7,1.6,1.2,Recent power + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,701675,823006,694738,163,Nathan Church,St. Louis Cardinals,San Francisco Giants,Landen Roupp,9,Busch Stadium,70,1.4,Avoid,1.3,5.7,2.7,5.7,4.2,6.1,2.0,85.64,10.749718300000001,144.0,3.3,3.5,7.7,2.6,Weather + Pitch-type matchup,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669364,825034,669203,164,Xavier Edwards,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,5,Chase Field,213,1.4,Avoid,2.5,1.4,1.5,1.4,10.0,4.8,6.0,104.18,6.337984199999999,238.0,3.3,1.3,3.0,2.8,Ballpark + Lineup context,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,813841,823006,687273,165,Jonah Cox,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,1,Busch Stadium,70,1.3,Avoid,1.2,3.1,2.2,3.1,4.2,6.1,10.0,85.64,10.749718300000001,144.0,3.3,3.4,3.8,1.5,Lineup context + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665923,825034,669203,166,Esteury Ruiz,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,9,Chase Field,213,1.3,Avoid,2.6,1.4,1.5,1.4,10.0,4.8,2.0,104.18,6.337984199999999,238.0,3.3,9.9,6.3,1.3,Ballpark + Weather,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,814154,823006,687273,167,Scott Bandura,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,6,Busch Stadium,70,1.2,Avoid,2.4,1.4,2.2,1.4,4.2,6.1,5.0,85.64,10.749718300000001,144.0,3.3,1.3,1.1,1.1,Weather + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,680757,824386,656794,168,Steven Kwan,Cleveland Guardians,Chicago White Sox,Sean Newcomb,1,Progressive Field,60,1.2,Avoid,1.6,2.2,1.5,2.2,3.7,5.9,10.0,66.56,4.2253228,58.0,5.7,1.6,1.1,1.6,Lineup context + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,806367,823006,687273,169,Turner Hill,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,4,Busch Stadium,70,1.1,Avoid,1.3,1.4,2.2,1.4,4.2,6.1,7.0,85.64,10.749718300000001,144.0,3.3,1.8,6.2,5.1,Lineup context + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672275,824386,656794,170,Patrick Bailey,Cleveland Guardians,Chicago White Sox,Sean Newcomb,8,Progressive Field,60,1.1,Avoid,2.2,3.9,1.5,3.9,3.7,5.9,3.0,66.56,4.2253228,58.0,3.3,3.2,4.6,5.3,Weather + Pitch-type matchup,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,677587,824386,656794,171,Brayan Rocchio,Cleveland Guardians,Chicago White Sox,Sean Newcomb,9,Progressive Field,60,1.0,Avoid,1.8,3.9,1.5,3.9,3.7,5.9,2.0,66.56,4.2253228,58.0,3.3,3.1,7.0,2.7,Weather + Pitch-type matchup,False
